Symbol,Name,Last Price,Change,Change %
HIMS,"Hims & Hers Health, Inc.",34.75,6.2700005,22.015451
FOUR,"Shift4 Payments, Inc.",88.48,8.82,11.072056
THC,Tenet Healthcare Corporation,133.12,9.209991,7.432807
NE,Noble Corporation plc A,22.77,1.7700005,8.428574
CCK,"Crown Holdings, Inc.",96.67,6.8899994,7.6700425
CR,Crane Company,159.86,11.190002,7.5267386
HSAI,Hesai Group,16.39,1.0299997,6.705727
ZBRA,Zebra Technologies Corporation,258.12,14.62999,6.008456
OKTA,"Okta, Inc.",110.49,5.699997,5.4394474
FRGE,"Forge Global Holdings, Inc.",14.05,0.77999973,5.877918
SBAC,SBA Communications Corporation,234.835,11.555008,5.17512
SOFI,"SoFi Technologies, Inc.",13.78,0.5799999,4.393939
SHW,Sherwin-Williams Company (The),349.23,17.029999,5.126429
LTM,LATAM Airlines Group S.A.,32.0,1.4500008,4.7463202
HON,Honeywell International Inc.,209.0,8.339996,4.157318
DB,Deutsche Bank AG,26.835,1.0949993,4.2540765
EDU,New Oriental Education & Techno,48.845,1.875,3.9919097
VRNA,Verona Pharma plc,71.97,3.1399994,4.561963
UPST,"Upstart Holdings, Inc.",49.41,1.3100014,2.7234957
CDNS,"Cadence Design Systems, Inc.",295.74,10.0,3.499685
AOS,A.O. Smith Corporation,67.01,2.2300034,3.4424257
AMT,American Tower Corporation (REI,218.52,7.220001,3.4169433
WWD,"Woodward, Inc.",187.58,6.130005,3.3783438
AFRM,"Affirm Holdings, Inc.",50.765,1.5950012,3.2438505
TNXP,Tonix Pharmaceuticals Holding C,17.47,0.43999863,2.5836678
VKTX,"Viking Therapeutics, Inc.",26.5708,0.63080025,2.4299679
NVO,Novo Nordisk A/S,64.46,1.8400002,2.9383585
SLM,SLM Corporation,29.06,0.8500004,3.0131173
RYAAY,Ryanair Holdings plc,47.3,1.2900009,2.8037405
YARIY,Yara International ASA,16.74,0.48999977,3.0153832
