Symbol,Name,Last Price,Change,Change %
PONY,Pony AI Inc.,7.57,2.1400003,39.41069
PI,"Impinj, Inc.",89.75,12.68,16.452576
NOW,"ServiceNow, Inc.",938.57,125.87,15.4879
HAS,"Hasbro, Inc.",60.37,7.6800003,14.575821
MP,MP Materials Corp.,26.01,3.12,13.6304
MCHP,Microchip Technology Incorporat,47.12,5.1899986,12.3777685
LSCC,Lattice Semiconductor Corporati,49.09,5.1899986,11.82232
BRPHF,Galaxy Digital Holdings Ltd.,14.91,1.5100002,11.268659
SMMT,Summit Therapeutics Inc.,36.7,3.4700012,10.442375
ALLE,Allegion plc,139.51,13.05,10.3195
KVYO,"Klaviyo, Inc. Series A",28.94,2.7,10.2896
RMD,ResMed Inc.,236.1,21.66,10.1007
ENTG,"Entegris, Inc.",79.71,7.220001,9.959996
URI,"United Rentals, Inc.",647.36,58.15,9.86914
FTI,TechnipFMC plc,27.5,2.47,9.86816
MBLY,Mobileye Global Inc.,14.5,1.3000002,9.848487
AMTM,"Amentum Holdings, Inc.",21.68,1.93,9.77215
BOLSY,B3 SA Brasil Bolsa Balcao,6.94,0.5999999,9.463721
KYMR,"Kymera Therapeutics, Inc.",33.56,2.8600006,9.315963
BHVN,Biohaven Ltd.,23.4,1.98,9.2437
MKSI,"MKS Instruments, Inc.",74.13,6.2199936,9.159172
FCFS,"FirstCash Holdings, Inc.",131.72,11.010002,9.121036
ON,ON Semiconductor Corporation,39.96,3.3400002,9.1207
SWTX,"SpringWorks Therapeutics, Inc.",44.93,3.7200012,9.026938
BLCO,Bausch + Lomb Corporation,13.89,1.15,9.02669
SMCI,"Super Micro Computer, Inc.",35.81,2.9099998,8.844984
RKT,"Rocket Companies, Inc.",13.16,1.06,8.76033
IFNNY,Infineon Technologies AG,33.87,2.6699982,8.557686
LFUS,"Littelfuse, Inc.",176.58,13.630005,8.364532
NVMI,Nova Ltd.,196.75,14.889999,8.187616
MPWR,"Monolithic Power Systems, Inc.",580.75,43.78003,8.153161
SITM,SiTime Corporation,148.95,11.209991,8.138515
TEAM,Atlassian Corporation,225.08,16.809998,8.071252
SMTC,Semtech Corporation,29.34,2.1900005,8.0663
SLAB,"Silicon Laboratories, Inc.",103.88,7.75,8.062
AI,"C3.ai, Inc.",22.02,1.63,7.99412
TEM,"Tempus AI, Inc.",53.5,3.9500008,7.9717474
AMRN,Amarin Corporation plc,11.18,0.82000065,7.915065
CACI,"CACI International, Inc.",456.67,33.3,7.86546
HOOD,"Robinhood Markets, Inc.",48.15,3.4900017,7.8146033
RKLB,"Rocket Lab USA, Inc.",21.88,1.5899982,7.8363633
SEIC,SEI Investments Company,78.7,5.699997,7.808215
TFII,TFI International Inc.,84.53,6.1,7.77763
ALGM,"Allegro MicroSystems, Inc.",18.87,1.3500004,7.7054815
SNOW,Snowflake Inc.,158.66,11.27,7.64638
ST,Sensata Technologies Holding pl,21.64,1.52,7.55466
VRT,"Vertiv Holdings, LLC",83.88,5.88,7.53846
RMBS,"Rambus, Inc.",49.36,3.420002,7.444497
ASTS,"AST SpaceMobile, Inc.",24.07,1.6499996,7.359499
TWLO,Twilio Inc.,93.53,6.4,7.34535
CRWD,"CrowdStrike Holdings, Inc.",414.05,28.299988,7.3363543
ALAB,"Astera Labs, Inc.",64.55,4.4000015,7.3150477
GEV,GE Vernova Inc.,360.49,24.4,7.25996
NTDOY,"Nintendo Co., Ltd.",19.86,1.3400002,7.235422
STM,STMicroelectronics N.V.,23.34,1.56,7.16253
SOUN,"SoundHound AI, Inc.",9.38,0.6300001,7.2000012
MNDY,monday.com Ltd.,265.68,17.689987,7.1333466
COHR,Coherent Corp.,63.51,4.17,7.0273
BRZE,"Braze, Inc.",30.33,1.9899998,7.0218763
NXPI,NXP Semiconductors N.V.,193.57,12.700012,7.0216246
PEN,"Penumbra, Inc.",298.25,19.48,6.98784
FCX,"Freeport-McMoRan, Inc.",37.63,2.44,6.93379
PLTR,Palantir Technologies Inc.,107.78,6.959999,6.9033914
LOAR,Loar Holdings Inc.,91.85,5.91,6.87689
APH,Amphenol Corporation,76.03,4.88,6.85875
CFLT,"Confluent, Inc.",23.26,1.4899998,6.84428
ESI,Element Solutions Inc.,20.53,1.31,6.81582
IRDM,Iridium Communications Inc,23.04,1.4700012,6.8150268
TWST,Twist Bioscience Corporation,40.17,2.5499992,6.7783074
TRU,TransUnion,82.47,5.21,6.74346
FRSH,Freshworks Inc.,13.64,0.8600006,6.729269
ELF,"e.l.f. Beauty, Inc.",60.66,3.82,6.72062
WSC,WillScot Holdings Corporation,24.89,1.5499992,6.6409564
EW,Edwards Lifesciences Corporatio,75.13,4.67,6.62787
INSP,"Inspire Medical Systems, Inc.",158.2,9.83,6.62533
MRVL,"Marvell Technology, Inc.",57.33,3.5600014,6.6207943
ADI,"Analog Devices, Inc.",195.23,12.119995,6.618969
TXN,Texas Instruments Incorporated,162.13,9.980011,6.5593243
WDC,Western Digital Corporation,40.17,2.4699974,6.5517173
NBIS,Nebius Group N.V.,24.46,1.5,6.533101
ECG,"Everus Construction Group, Inc.",40.97,2.51,6.52627
LITE,Lumentum Holdings Inc.,58.77,3.6000023,6.52529
FN,Fabrinet,199.0,12.18,6.51964
ARM,Arm Holdings plc,112.01,6.8499985,6.5138817
U,Unity Software Inc.,22.31,1.36,6.49164
LVS,Las Vegas Sands Corp.,36.61,2.23,6.48633
MDB,"MongoDB, Inc.",173.21,10.550003,6.4859233
POWI,"Power Integrations, Inc.",50.19,3.0299988,6.4249334
GTLB,GitLab Inc.,45.67,2.75,6.40727
ANET,"Arista Networks, Inc.",75.29,4.53,6.40192
RNG,"Ringcentral, Inc.",25.01,1.5,6.38026
CVNA,Carvana Co.,235.02,14.08,6.37277
FUTU,Futu Holdings Limited,93.89,5.6100006,6.354781
TTD,"The Trade Desk, Inc.",53.27,3.1899986,6.3698053
STX,Seagate Technology Holdings PLC,83.04,4.9500046,6.3388457
ACHR,Archer Aviation Inc.,8.56,0.51,6.33541
HRI,Herc Holdings Inc.,111.45,6.61,6.30485
WEGZY,Weg SA,8.62,0.5100002,6.288536
AVGO,Broadcom Inc.,188.15,11.23999,6.353507
LRCX,Lam Research Corporation,70.9,4.169998,6.2490606
