Symbol,Name,Last Price,Change,Change %
PONY,Pony AI Inc.,6.869,1.4390001,26.496044
PI,"Impinj, Inc.",89.69,12.620003,16.374727
HAS,"Hasbro, Inc.",60.97,8.280003,15.714561
NOW,"ServiceNow, Inc.",932.67,119.96997,14.761901
LSCC,Lattice Semiconductor Corporati,48.38,4.4799995,10.205009
RMD,ResMed Inc.,236.125,21.684998,10.112385
MP,MP Materials Corp.,25.2,2.3100014,10.091749
MCHP,Microchip Technology Incorporat,45.99,4.0600014,9.682808
ALLE,Allegion plc,138.895,12.435005,9.833153
SITM,SiTime Corporation,151.105,13.36499,9.703056
CACI,"CACI International, Inc.",462.215,38.845,9.17519
ASTS,"AST SpaceMobile, Inc.",24.3699,1.9498997,8.697144
URI,"United Rentals, Inc.",642.0499,52.839905,8.967923
SOUN,"SoundHound AI, Inc.",9.49,0.7399998,8.458493
FTI,TechnipFMC plc,27.01,1.9799995,7.9105053
FCFS,"FirstCash Holdings, Inc.",130.45,9.739998,8.068924
ALGM,"Allegro MicroSystems, Inc.",18.88,1.3599987,7.76255
MKSI,"MKS Instruments, Inc.",72.915,5.0049973,7.370044
TEAM,Atlassian Corporation,223.55,15.279999,7.3366294
KYMR,"Kymera Therapeutics, Inc.",32.9,2.2000008,7.1661263
ENTG,"Entegris, Inc.",77.555,5.0650024,6.987174
ON,ON Semiconductor Corporation,39.14,2.5200005,6.881487
IONQ,"IonQ, Inc.",28.6834,1.8834,7.027612
EW,Edwards Lifesciences Corporatio,75.31,4.8499985,6.883336
SEIC,SEI Investments Company,77.935,4.9349976,6.7602706
ADI,"Analog Devices, Inc.",195.085,11.975006,6.5397882
LFUS,"Littelfuse, Inc.",173.77,10.820007,6.640078
HOOD,"Robinhood Markets, Inc.",47.65,2.9900017,6.695033
MRVL,"Marvell Technology, Inc.",57.34,3.5699997,6.6393895
RKLB,"Rocket Lab USA, Inc.",21.61,1.3199997,6.5056663
KVYO,"Klaviyo, Inc. Series A",27.925,1.6849995,6.4214916
FN,Fabrinet,198.71,11.889999,6.357779
RMBS,"Rambus, Inc.",48.8,2.8600006,6.225513
NTDOY,"Nintendo Co., Ltd.",19.73,1.2099991,6.533472
APP,Applovin Corporation,268.6505,16.300507,6.460267
SMTC,Semtech Corporation,28.904,1.7539997,6.463737
NVMI,Nova Ltd.,193.015,11.154999,6.1338387
SLAB,"Silicon Laboratories, Inc.",101.99,5.8600006,6.0959125
TWLO,Twilio Inc.,92.47,5.340004,6.1287775
CYTK,"Cytokinetics, Incorporated",40.23,2.2299995,5.8684196
CLS,"Celestica, Inc.",93.485,5.294998,6.00408
NXPI,NXP Semiconductors N.V.,191.91,11.040009,6.1038365
CRWD,"CrowdStrike Holdings, Inc.",409.6317,23.881714,6.1909823
VRT,"Vertiv Holdings, LLC",82.84,4.8399963,6.207511
IRDM,Iridium Communications Inc,22.885,1.3150005,6.096433
MDB,"MongoDB, Inc.",172.6583,9.998291,6.1467423
HUBS,"HubSpot, Inc.",599.875,33.914978,5.992469
ANET,"Arista Networks, Inc.",74.83,4.0699997,5.751837
ESI,Element Solutions Inc.,20.345,1.125,5.853278
TXN,Texas Instruments Incorporated,161.25,9.100006,5.980944
ALAB,"Astera Labs, Inc.",63.57,3.4199982,5.6857824
MPWR,"Monolithic Power Systems, Inc.",566.97,30.0,5.5869045
AMTM,"Amentum Holdings, Inc.",20.84,1.0900002,5.518988
WDC,Western Digital Corporation,39.83,2.130001,5.64987
CORZ,"Core Scientific, Inc.",7.5188,0.3987999,5.604113
FRSH,Freshworks Inc.,13.505,0.7250004,5.67293
LRCX,Lam Research Corporation,70.5,3.7699966,5.6496277
GTLB,GitLab Inc.,45.335,2.415001,5.62675
TLX,Telix Pharmaceuticals Limited,19.335,1.0349998,5.655737
BRZE,"Braze, Inc.",29.86,1.5200005,5.3634453
LVS,Las Vegas Sands Corp.,36.27,1.8899994,5.4973803
GEV,GE Vernova Inc.,354.05,17.959991,5.3438044
CRDO,Credo Technology Group Holding ,42.695,2.204998,5.445784
COHR,Coherent Corp.,62.55,3.209999,5.409503
U,Unity Software Inc.,22.105,1.1549988,5.5131207
BE,Bloom Energy Corporation,18.2,0.94000053,5.446121
FCX,"Freeport-McMoRan, Inc.",37.12,1.9300003,5.4845138
MNDY,monday.com Ltd.,261.495,13.50499,5.4457803
CFLT,"Confluent, Inc.",22.96,1.1899986,5.4662313
PODD,Insulet Corporation,259.62,13.12999,5.326784
SNOW,Snowflake Inc.,155.235,7.845001,5.322614
BHVN,Biohaven Ltd.,22.52,1.1000004,5.1401887
KKR,KKR & Co. Inc.,112.52,5.709999,5.3459406
HIMS,"Hims & Hers Health, Inc.",28.055,1.3450012,5.0365148
STX,Seagate Technology Holdings PLC,82.29,4.2000046,5.3784156
EDU,New Oriental Education & Techno,46.445,2.3549995,5.3480177
CDNS,"Cadence Design Systems, Inc.",279.295,13.875,5.2275634
APH,Amphenol Corporation,75.0,3.8499985,5.411101
ST,Sensata Technologies Holding pl,21.18,1.0599995,5.268387
VICR,Vicor Corporation,50.26,2.5099983,5.256541
AI,"C3.ai, Inc.",21.44,1.0500011,5.149589
DXCM,"DexCom, Inc.",70.155,3.2949982,4.9282055
ELF,"e.l.f. Beauty, Inc.",59.59,2.75,4.838142
NBIS,Nebius Group N.V.,24.095,1.1350002,4.943381
STM,STMicroelectronics N.V.,22.885,1.1049995,5.0734596
