Symbol,Name,Last Price,Change,Change %
EHC,Encompass Health Corporation,112.355,10.945,10.792821
CHTR,"Charter Communications, Inc.",369.295,33.965027,10.128837
LBRDK,Liberty Broadband Corporation,85.18,7.8199997,10.108583
LBRDA,Liberty Broadband Corporation,84.0,7.5,9.805203
VRSN,"VeriSign, Inc.",274.5,21.910004,8.674138
CORZ,"Core Scientific, Inc.",8.19,0.6599994,8.764932
TSLA,"Tesla, Inc.",281.3646,21.854584,8.4196825
FIX,"Comfort Systems USA, Inc.",404.97,28.76001,7.6446695
SXT,Sensient Technologies Corporati,86.065,5.925003,7.393316
FLG,"Flagstar Financial, Inc.",11.955,0.68499947,6.0780783
SEM,Select Medical Holdings Corpora,17.52,0.94000053,5.6694846
CZR,"Caesars Entertainment, Inc.",28.6,1.4300003,5.263159
LOAR,Loar Holdings Inc.,96.6185,4.7685013,5.1916184
MSTR,MicroStrategy Incorporated,367.13,16.790009,4.79249
DAR,Darling Ingredients Inc.,31.92,1.4699993,4.8275843
BYD,Boyd Gaming Corporation,69.19,3.1500015,4.7669516
SAM,"Boston Beer Company, Inc. (The)",254.0,11.600006,4.7821274
SOFI,"SoFi Technologies, Inc.",12.835,0.5249996,4.264822
WING,Wingstop Inc.,226.275,8.684998,3.9914508
PENN,"PENN Entertainment, Inc.",15.75,0.6000004,3.9603987
TNXP,Tonix Pharmaceuticals Holding C,17.85,0.65999985,3.8394406
RNR,RenaissanceRe Holdings Ltd.,235.87,7.9299927,3.4789824
CMG,"Chipotle Mexican Grill, Inc.",51.26,1.7199974,3.4712358
ALNY,"Alnylam Pharmaceuticals, Inc.",251.32,8.710007,3.5901268
VRT,"Vertiv Holdings, LLC",86.85,2.9700012,3.540774
STRL,"Sterling Infrastructure, Inc.",150.53,4.529999,3.1027389
MRX,Marex Group plc,42.08,1.4000015,3.4414983
RNECY,Renesas Electronics Corp,6.18,0.19999981,3.3444784
FHI,"Federated Hermes, Inc.",39.62,1.3199997,3.4464746
DLR,"Digital Realty Trust, Inc.",158.545,4.794998,3.118698
BE,Bloom Energy Corporation,18.695,0.5550003,3.0595386
ANZGY,ANZ GROUP HLDGS LTD,18.71,0.55999947,3.0853965
GEO,Geo Group Inc (The) REIT,30.8,0.8299999,2.769436
FANUY,Fanuc Corporation,12.92,0.3800001,3.030304
