Symbol,Name,Last Price,Change,Change %
SNOA,Sonoma Pharmaceuticals Inc. (SNOA),3.78,1.45,62.24
EPWK,EPWK Holdings Ltd. Cl A (EPWK),8.32,2.93,54.36
AREB,American Rebel Holdings Inc. (AREB),3.40,1.19,53.85
CEP,Cantor Equity Partners Inc. (CEP),15.38,4.76,44.84
PLUR,Pluri Inc. (PLUR),6.76,1.96,40.85
PONY,Pony AI Inc. ADR (PONY),5.62,1.46,35.10
TIL,Instil Bio Inc. (TIL),21.54,5.04,30.59
PEGA,Pegasystems Inc. (PEGA),88.88,20.12,29.26
AREN,Arena Group Holdings Inc. (AREN),3.24,0.71,28.26
RZLT,Rezolute Inc. (RZLT),3.96,0.85,27.49
MCRB,Seres Therapeutics Inc. (MCRB),10.36,2.21,27.02
JNVR,Janover Inc. (JNVR),56.95,12.09,26.95
HCSG,Healthcare Services Group Inc. (HCSG),11.68,2.27,24.18
MIND,MIND Technology Inc. (MIND),6.72,1.28,23.53
NDRA,ENDRA Life Sciences Inc. (NDRA),3.80,0.71,23.10
UPXI,Upexi Inc. (UPXI),10.97,1.97,21.89
AVR,Anteris Technologies Global Corp. (AVR),4.26,0.75,21.37
MAXN,Maxeon Solar Technologies Ltd. (MAXN),3.31,0.58,21.29
SBEV,Splash Beverage Group Inc. (SBEV),8.15,1.38,20.39
FATN,FatPipe Inc. (FATN),12.00,1.90,18.82
XGN,Exagen Inc. (XGN),5.75,0.91,18.80
COMM,CommScope Holding Co. Inc. (COMM),3.84,0.60,18.73
NVAX,Novavax Inc. (NVAX),7.40,1.16,18.48
BLIV,BeLive Holdings (BLIV),4.44,0.68,18.09
TEM,Tempus AI Inc. (TEM),50.87,7.64,17.67
SCLX,Scilex Holding Co. (SCLX),4.69,0.70,17.54
KRRO,Korro Bio Inc. (KRRO),19.20,2.87,17.54
XYF,X Financial ADR (XYF),13.70,2.06,17.70
TNXP,Tonix Pharmaceuticals Holding Corp. (TNXP),17.42,2.46,16.44
NUKK,Nukkleus Inc. (NUKK),16.62,2.32,16.22
GRAL,GRAIL Inc. (GRAL),34.37,4.68,15.76
SMMT,Summit Therapeutics Inc. (SMMT),31.58,4.23,15.47
PSIX,Power Solutions International Inc. (PSIX),24.24,3.23,15.34
SERV,Serve Robotics Inc. (SERV),6.06,0.79,15.00
DWTX,Dogwood Therapeutics Inc. (DWTX),6.25,0.79,14.42
QBTS,D-Wave Quantum Inc. (QBTS),7.15,0.90,14.40
KOD,Kodiak Sciences Inc. (KOD),4.16,0.52,14.29
TSSI,TSS Inc. (TSSI),7.64,0.92,13.69
RGNX,REGENXBIO Inc. (RGNX),8.87,1.05,13.43
VERV,Verve Therapeutics Inc. (VERV),5.94,0.69,13.24
SPAI,Safe Pro Group Inc. (SPAI),3.91,0.46,13.17
ACOG,Alpha Cognition Inc. (ACOG),5.16,0.60,13.16
BSLK,Bolt Projects Holdings Inc. (BSLK),6.00,0.69,12.99
BCAX,Bicara Therapeutics Inc. (BCAX),15.58,1.76,12.77
WTF,Waton Financial Ltd. (WTF),8.51,0.96,12.72
SWIM,Latham Group Inc. (SWIM),5.56,0.62,12.55
CMPS,COMPASS Pathways PLC ADR (CMPS),4.01,0.45,12.46
CRSR,Corsair Gaming Inc. (CRSR),6.77,0.74,12.27
DJT,Trump Media & Technology Group Corp. (DJT),26.55,2.90,12.26
TRVG,trivago N.V. ADR (TRVG),3.90,0.42,12.07
HSAI,Hesai Group ADR (HSAI),14.66,1.57,11.99
BLFS,BioLife Solutions Inc. (BLFS),24.47,2.58,11.79
