Symbol,Name,Last Price,Change,Change %
THC,Tenet Healthcare Corp. (THC),134.20,10.29,8.30
CVAC,CureVac N.V. (CVAC),3.76,0.28,8.21
RMBL,RumbleON Inc. Cl B (RMBL),2.66,0.20,8.13
PUMP,ProPetro Holding Corp. (PUMP),5.70,0.42,8.06
CCK,Crown Holdings Inc. (CCK),96.70,6.92,7.71
DXF,Eason Technology Ltd. ADR (DXF),7.01,0.48,7.38
WYY,WidePoint Corp. (WYY),3.70,0.25,7.32
PTHL,Pheton Holdings Ltd. Cl A (PTHL),3.16,0.21,7.12
BGLC,BioNexus Gene Lab Corp. (BGLC),2.90,0.19,7.01
TERN,Terns Pharmaceuticals Inc. (TERN),3.14,0.20,6.97
FISI,Financial Institutions Inc. (FISI),25.70,1.64,6.82
KINS,Kingstone Cos. Inc. (KINS),19.57,1.25,6.80
SFD,Smithfield Foods Inc. (SFD),21.24,1.32,6.65
VRNA,Verona Pharma PLC ADR (VRNA),73.31,4.48,6.51
ORIC,Oric Pharmaceuticals Inc. (ORIC),5.42,0.33,6.48
OKTA,Okta Inc. Cl A (OKTA),111.50,6.71,6.40
QTRX,Quanterix Corp. (QTRX),6.14,0.36,6.23
RZLV,Rezolve AI PLC (RZLV),2.48,0.14,6.22
WVE,WAVE Life Sciences Ltd. (WVE),7.25,0.42,6.15
ARQQ,Arqit Quantum Inc. (ARQQ),16.23,0.94,6.15
BZUN,Baozun Inc. ADR (BZUN),2.52,0.14,6.09
CR,Crane Co. (CR),157.60,8.93,6.01
ZBRA,Zebra Technologies Corp. Cl A (ZBRA),258.10,14.61,6.00
JNVR,Janover Inc. (JNVR),69.00,3.83,5.88
CHMI,Cherry Hill Mortgage Investment Corp. (CHMI),2.98,0.17,5.87
ALMS,Alumis Inc. (ALMS),4.36,0.24,5.83
NDRA,ENDRA Life Sciences Inc. (NDRA),4.55,0.25,5.81
ENSC,Ensysce Biosciences Inc. (ENSC),3.10,0.17,5.80
NSPR,InspireMD Inc. (NSPR),2.45,0.13,5.76
DALN,DallasNews Corp. (DALN),5.63,0.30,5.64
III,Information Services Group Inc. (III),3.86,0.20,5.60
SBAC,SBA Communications Corp. (SBAC),235.78,12.50,5.60
SCL,Stepan Co. (SCL),50.85,2.66,5.52
HON,Honeywell International Inc. (HON),211.05,10.39,5.18
RPT,Rithm Property Trust Inc. (RPT),2.98,0.14,5.11
AVR,Anteris Technologies Global Corp. (AVR),5.66,0.27,5.01
ASPI,ASP Isotopes Inc. (ASPI),5.47,0.26,4.99
MRVI,Maravai LifeSciences Holdings Inc. (MRVI),2.11,0.10,4.98
SOHU,Sohu.com Ltd. ADR (SOHU),11.05,0.52,4.94
SSP,E.W. Scripps Co. Cl A (SSP),2.24,0.10,4.91
SCLX,Scilex Holding Co. (SCLX),5.19,0.24,4.87
LAZR,Luminar Technologies Inc. (LAZR),4.00,0.18,4.84
RPAY,Repay Holdings Corp. (RPAY),4.03,0.18,4.82
SHW,Sherwin-Williams Co. (SHW),347.98,15.78,4.75
SJW,SJW Group (SJW),56.04,2.53,4.73
VSTM,Verastem Inc. (VSTM),7.32,0.33,4.72
CRWV,CoreWeave Inc. Cl A (CRWV),43.97,1.95,4.65
JMIA,Jumia Technologies AG ADR (JMIA),2.49,0.11,4.62
XYF,X Financial ADR (XYF),14.12,0.62,4.59
SHBI,Shore Bancshares Inc. (SHBI),13.74,0.60,4.57
DYN,Dyne Therapeutics Inc. (DYN),11.79,0.51,4.52
OSCR,Oscar Health Inc. (OSCR),13.18,0.56,4.44
NWBI,Northwest Bancshares Inc. (NWBI),12.38,0.53,4.43
AMT,American Tower REIT (AMT),220.58,9.28,4.39
BIYA,Baiya International Group Inc. (BIYA),4.10,0.17,4.33
WFRD,Weatherford International PLC (WFRD),43.94,1.82,4.32
SDRL,Seadrill Ltd. (SDRL),20.97,0.86,4.28
THRM,Gentherm Inc. (THRM),25.72,1.03,4.17
CDNS,Cadence Design Systems Inc. (CDNS),297.63,11.89,4.16
ASTE,Astec Industries Inc. (ASTE),36.74,1.47,4.15
PGY,Pagaya Technologies Ltd. (PGY),11.46,0.45,4.04
AUID,authID Inc. (AUID),7.54,0.29,4.00
AFRM,Affirm Holdings Inc. Cl A (AFRM),51.13,1.96,3.99
