symbol,price,price_change,price_percent_change
CGON,30.94,8.57,38.310234
ADMA,24.87,3.0100002,13.769443
SMMT,25.955,2.4899998,10.600254
PONY,7.7789,0.7688999,10.968615
HIMS,29.16,1.0699997,3.8091836
SSII,12.4089,1.0588999,9.329514
BHVN,21.75,1.9099998,9.627015
VEON,46.46,3.829998,8.984279
LKNCY,34.93,1.9399986,5.8805656
AUR,7.275,0.39499998,5.7371097
RVMD,41.12,2.3499985,6.0613837
RNECY,6.25,0.27,4.51505
BNTX,106.445,4.425003,4.337388
IRDM,24.1,0.94000053,4.0587244
RXRX,5.97,0.23999977,4.1884775
VKTX,25.76,0.77000046,3.0812345
OGN,12.66,0.46000004,3.770492
CGNX,27.15,0.9899998,3.7844028
SMG,55.0865,2.0064964,3.7801363
VRNA,67.85,2.3899994,3.6510837
QXO,13.305,0.4250002,3.299691
ARLP,28.07,0.9300003,3.4266777
BBWI,30.51,0.9300003,3.1461446
LI,24.2797,0.7996998,3.4058764
CRNX,33.51,1.1199989,3.457854
IPGP,59.885,1.7349968,2.9836574
ECG,41.64,0.7900009,1.9339068
STNE,14.2,0.4499998,3.2727258
VIPS,13.655,0.41499996,3.1332576
NCLH,17.795,0.56500053,3.2791674
W,30.25,1.0,3.4188035
PTON,6.515,0.2249999,3.577105
SWTX,46.105,1.3849983,3.0970445
TEVA,15.33,0.46000004,3.093477
INTC,20.625,0.57500076,2.8685496
CX,6.105,0.18499994,3.122362
