Symbol,Name,Last Price,Change,Change %
ARM,Arm Holdings plc,111.91,6.75,6.4187903
HUBS,"HubSpot, Inc.",601.16,35.19995,6.219512
AVGO,Broadcom Inc.,187.905,10.994995,6.2150216
COOP,Mr. Cooper Group Inc.,117.565,6.685005,6.029045
IONQ,"IonQ, Inc.",28.47,1.6700001,6.2313433
GTLB,GitLab Inc.,45.54,2.6200027,6.104387
BLCO,Bausch + Lomb Corporation,13.52,0.7800007,6.1224546
IRDM,Iridium Communications Inc,22.895,1.3250008,6.1427946
HIMS,"Hims & Hers Health, Inc.",28.335,1.625,6.082725
EW,Edwards Lifesciences Corporatio,74.8,4.340004,6.1595287
ST,Sensata Technologies Holding pl,21.34,1.2199993,6.063615
CORZ,"Core Scientific, Inc.",7.545,0.4250002,5.969104
POWI,"Power Integrations, Inc.",49.995,2.834999,6.0114484
UPST,"Upstart Holdings, Inc.",46.65,2.670002,6.0709457
APH,Amphenol Corporation,75.4927,4.342697,6.103382
ELF,"e.l.f. Beauty, Inc.",60.27,3.4300003,6.0344834
ESTC,Elastic N.V.,82.0925,4.552498,5.8711605
VTMX,"Corporacion Inmobiliaria Vesta,",27.06,1.4599991,5.698669
PLTR,Palantir Technologies Inc.,106.94,6.1200027,6.0702267
MU,"Micron Technology, Inc.",77.28,4.3499985,5.9646215
