Symbol,Name,Last Price,Change,Change %
TSSI,TSS Inc. (TSSI),7.54,0.82,12.20
SERV,Serve Robotics Inc. (SERV),5.91,0.64,12.14
YSG,Yatsen Holding Ltd. ADR (YSG),4.55,0.47,11.52
VRT,Vertiv Holdings LLC (VRT),79.89,8.07,11.24
BLFS,BioLife Solutions Inc. (BLFS),24.34,2.45,11.19
INOD,Innodata Inc. (INOD),34.72,3.48,11.16
PNBK,Patriot National Bancorp Inc. (PNBK),3.46,0.34,11.06
XGN,Exagen Inc. (XGN),5.37,0.53,10.95
API,Agora Inc. ADR (API),2.91,0.28,10.65
TRVG,trivago N.V. ADR (TRVG),3.85,0.37,10.63
LITE,Lumentum Holdings Inc. (LITE),57.06,5.42,10.50
NUKK,Nukkleus Inc. (NUKK),15.80,1.50,10.49
SWIM,Latham Group Inc. (SWIM),5.46,0.52,10.43
DYN,Dyne Therapeutics Inc. (DYN),10.94,1.03,10.39
CRSR,Corsair Gaming Inc. (CRSR),6.63,0.60,9.95
BNTX,BioNTech SE ADR (BNTX),115.06,10.38,9.92
SBEV,Splash Beverage Group Inc. (SBEV),7.44,0.67,9.90
AEVA,Aeva Technologies Inc. (AEVA),6.75,0.57,9.22
ATI,ATI Inc. (ATI),50.10,4.50,9.86
BTCT,BTC Digital Ltd. (BTCT),4.15,0.37,9.78
MKSI,MKS Instruments Inc. (MKSI),69.00,6.14,9.77
APPN,Appian Corp. Cl A (APPN),29.35,2.61,9.76
TMDE,TMD Energy Ltd. (TMDE),5.75,0.51,9.73
RGNX,REGENXBIO Inc. (RGNX),8.58,0.76,9.72
SMTC,Semtech Corp. (SMTC),27.06,2.37,9.60
APH,Amphenol Corp. Cl A (APH),72.06,6.31,9.60
AAOI,Applied Optoelectronics Inc. (AAOI),12.00,1.05,9.59
DUOL,Duolingo Inc. (DUOL),368.56,32.22,9.58
HOUS,Anywhere Real Estate Inc. (HOUS),3.16,0.28,9.52
PGY,Pagaya Technologies Ltd. (PGY),10.27,0.89,9.49
QLGN,Qualigen Therapeutics Inc. (QLGN),4.17,0.36,9.45
AMPX,Amprius Technologies Inc. (AMPX),2.38,0.20,9.45
QMCO,Quantum Corp. (QMCO),10.85,0.93,9.37
GTLS,Chart Industries Inc. (GTLS),132.31,11.25,9.29
WTF,Waton Financial Ltd. (WTF),8.25,0.70,9.27
ALGT,Allegiant Travel Co. (ALGT),45.58,3.86,9.25
COHR,Coherent Corp. (COHR),60.22,5.09,9.23
XYF,X Financial ADR (XYF),12.70,1.06,9.15
ROOT,Root Inc. Cl A (ROOT),147.26,12.31,9.12
KVYO,Klaviyo Inc. (KVYO),26.68,2.23,9.12
LOMA,Loma Negra Compania Industrial Argentina S.A. ADR (LOMA),11.75,0.98,9.12
ACMR,ACM Research Inc. Cl A (ACMR),20.12,1.68,9.08
CRDO,Credo Technology Group Holding Ltd. (CRDO),40.36,3.35,9.04
UCTT,Ultra Clean Holdings Inc. (UCTT),20.54,1.70,8.99
VVPR,VivoPower International PLC (VVPR),2.76,0.23,8.86
SITM,SiTime Corp. (SITM),141.96,11.55,8.86
VREX,Varex Imaging Corp. (VREX),7.93,0.64,8.78
FHTX,Foghorn Therapeutics Inc. (FHTX),4.61,0.37,8.73
ENGS,Energys Group Ltd. (ENGS),6.36,0.51,8.72
MSW,Ming Shing Group Holdings Ltd. (MSW),3.65,0.29,8.63
SAP,SAP SE ADR (SAP),274.05,21.65,8.58
ZETA,Zeta Global Holdings Corp. (ZETA),12.28,0.97,8.58
XPEV,XPeng Inc. ADR (XPEV),20.70,1.64,8.57
USAR,USA Rare Earth Inc. (USAR),11.13,0.88,8.57
HSAI,Hesai Group ADR (HSAI),14.21,1.12,8.56
PLX,Protalix BioTherapeutics Inc. (PLX),2.86,0.23,8.56
AGX,Argan Inc. (AGX),145.47,11.46,8.55
RNST,Renasant Corp. (RNST),31.06,2.43,8.49
ICHR,Ichor Holdings Ltd. (ICHR),19.11,1.50,8.48
SMCI,Super Micro Computer Inc. (SMCI),33.17,2.59,8.47
RBRK,Rubrik Inc. Cl A (RBRK),67.08,5.19,8.39
AGEN,Agenus Inc. (AGEN),3.11,0.24,8.36
EWBC,East West Bancorp Inc. (EWBC),85.82,6.61,8.34
TLS,Telos Corp. (TLS),2.80,0.21,8.33
TNXP,Tonix Pharmaceuticals Holding Corp. (TNXP),16.20,1.25,8.32
LX,LexinFintech Holdings Ltd. ADR (LX),7.95,0.61,8.31
