Symbol,Name,Last Price,Change,Change %
RMD,ResMed Inc. (RMD),232.19,17.75,8.28
SMR,NuScale Power Corp. (SMR),16.70,1.26,8.14
SOUN,SoundHound AI Inc. (SOUN),9.45,0.70,8.02
AAOI,Applied Optoelectronics Inc. (AAOI),12.58,0.92,7.88
CADL,Candel Therapeutics Inc. (CADL),5.13,0.37,7.77
HSAI,Hesai Group ADR (HSAI),15.48,1.09,7.57
SEIC,SEI Investments Co. (SEIC),78.44,5.43,7.45
ESI,Element Solutions Inc. (ESI),20.62,1.40,7.28
SURG,SurgePays Inc. (SURG),2.82,0.19,7.24
ALLE,Allegion PLC (ALLE),135.51,9.05,7.16
ALGM,Allegro MicroSystems Inc. (ALGM),18.75,1.23,7.02
RGLS,Regulus Therapeutics Inc. (RGLS),2.72,0.17,6.86
WIMI,WiMi Hologram Cloud Inc. Cl B (WIMI),5.26,0.33,6.69
EDU,New Oriental Education & Technology Group Inc. ADR (EDU),47.03,2.94,6.67
API,Agora Inc. ADR (API),3.12,0.20,6.66
FTI,TechnipFMC PLC (FTI),26.68,1.65,6.59
SGHT,Sight Sciences Inc. (SGHT),3.42,0.21,6.54
EPWK,EPWK Holdings Ltd. Cl A (EPWK),8.65,0.53,6.54
ON,ON Semiconductor Corp. (ON),39.01,2.38,6.51
MBLY,Mobileye Global Inc. Cl A (MBLY),14.06,0.85,6.48
ASTS,AST SpaceMobile Inc. (ASTS),23.87,1.45,6.47
ACB,Aurora Cannabis Inc. (ACB),4.68,0.28,6.41
TEAM,Atlassian Corp. Cl A (TEAM),221.57,13.30,6.39
LAES,SEALSQ Corp. (LAES),2.67,0.16,6.37
RKLB,Rocket Lab USA Inc. (RKLB),21.57,1.28,6.31
GRRR,Gorilla Technology Group Inc. (GRRR),19.64,1.16,6.27
MAXN,Maxeon Solar Technologies Ltd. (MAXN),3.56,0.21,6.23
USAR,USA Rare Earth Inc. (USAR),11.55,0.67,6.16
STM,STMicroelectronics N.V. (STM),23.10,1.32,6.08
NVCR,Novocure Ltd. (NVCR),18.85,1.08,6.08
HUBS,HubSpot Inc. (HUBS),600.00,34.04,6.01
CFFN,Capitol Federal Financial Inc. (CFFN),5.76,0.33,5.99
MRVL,Marvell Technology Inc. (MRVL),56.95,3.18,5.91
LOB,Live Oak Bancshares Inc. (LOB),26.24,1.46,5.89
TNXP,Tonix Pharmaceuticals Holding Corp. (TNXP),18.02,0.99,5.85
LRCX,Lam Research Corp. (LRCX),70.58,3.85,5.77
RGTI,Rigetti Computing Inc. (RGTI),9.64,0.53,5.76
OKLO,Oklo Inc. (OKLO),24.70,1.33,5.71
VRT,Vertiv Holdings LLC (VRT),82.45,4.45,5.71
TXN,Texas Instruments Inc. (TXN),160.73,8.58,5.64
GTLB,GitLab Inc. Cl A (GTLB),45.34,2.42,5.64
QBTS,D-Wave Quantum Inc. (QBTS),7.53,0.40,5.61
EW,Edwards Lifesciences Corp. (EW),74.39,3.93,5.58
URI,United Rentals Inc. (URI),621.85,32.64,5.54
HOOD,Robinhood Markets Inc. (HOOD),47.13,2.47,5.53
BLCO,Bausch + Lomb Corp. (BLCO),13.44,0.70,5.49
VSH,Vishay Intertechnology Inc. (VSH),12.38,0.65,5.49
ACHR,Archer Aviation Inc. (ACHR),8.49,0.44,5.47
ADVM,Adverum Biotechnologies Inc. (ADVM),3.00,0.15,5.44
VVPR,VivoPower International PLC (VVPR),2.95,0.15,5.43
AMPX,Amprius Technologies Inc. (AMPX),2.46,0.13,5.34
FRSH,Freshworks Inc. Cl A (FRSH),13.46,0.68,5.32
ARM,Arm Holdings PLC ADR (ARM),110.75,5.59,5.32
ADI,Analog Devices Inc. (ADI),192.84,9.72,5.31
APPS,Digital Turbine Inc. (APPS),3.28,0.17,5.31
HTZ,Hertz Global Holdings Inc. (HTZ),8.92,0.45,5.25
NXT,Nextracker Inc. (NXT),42.21,2.08,5.18
PL,Planet Labs PBC (PL),3.27,0.16,5.14
TWLO,Twilio Inc. Cl A (TWLO),91.58,4.46,5.11
LUNR,Intuitive Machines Inc. Cl A (LUNR),8.26,0.40,5.09
CLS,Celestica Inc. (CLS),92.64,4.45,5.04
COHR,Coherent Corp. (COHR),62.33,2.99,5.03
TMDE,TMD Energy Ltd. (TMDE),6.07,0.29,5.02
TECK,Teck Resources Ltd. Cl B (TECK),36.60,1.73,4.95
PSIX,Power Solutions International Inc. (PSIX),25.22,1.17,4.84
GRAL,GRAIL Inc. (GRAL),35.39,1.63,4.83
NFE,New Fortress Energy LLC Cl A (NFE),5.47,0.25,4.79
CSIQ,Canadian Solar Inc. (CSIQ),8.24,0.38,4.77
