Symbol,Name,Last Price,Change,Change %
TNXP,Tonix Pharmaceuticals Holding Corp. (TNXP),16.98,2.02,13.54
PSIX,Power Solutions International Inc. (PSIX),23.86,2.83,13.49
SPAI,Safe Pro Group Inc. (SPAI),3.90,0.44,12.74
SWIM,Latham Group Inc. (SWIM),5.56,0.61,12.45
NGNE,Neurogene Inc. (NGNE),15.54,1.71,12.40
BCAX,Bicara Therapeutics Inc. (BCAX),15.53,1.71,12.37
SXTP,60 Degrees Pharmaceuticals Inc. (SXTP),3.00,0.33,12.36
PLX,Protalix BioTherapeutics Inc. (PLX),2.96,0.33,12.36
ATXS,Astria Therapeutics Inc. (ATXS),5.19,0.57,12.34
SERV,Serve Robotics Inc. (SERV),5.91,0.64,12.15
YSG,Yatsen Holding Ltd. ADR (YSG),4.57,0.49,12.01
NUKK,Nukkleus Inc. (NUKK),16.00,1.70,11.89
NVCT,Nuvectis Pharma Inc. (NVCT),10.37,1.10,11.87
VCIG,VCI Global Ltd. (VCIG),3.99,0.42,11.76
EXOD,Exodus Movement Inc. (EXOD),43.78,4.59,11.72
BDMD,Baird Medical Investment Holdings Ltd. (BDMD),6.40,0.67,11.69
GAIA,Gaia Inc. Cl A (GAIA),4.50,0.47,11.66
MSW,Ming Shing Group Holdings Ltd. (MSW),3.75,0.39,11.61
BLFS,BioLife Solutions Inc. (BLFS),24.40,2.51,11.47
DJT,Trump Media & Technology Group Corp. (DJT),26.36,2.71,11.46
AARD,Aardvark Therapeutics Inc. (AARD),8.51,0.85,11.10
CRBP,Corbus Pharmaceuticals Holdings Inc. (CRBP),7.43,0.74,11.06
ATI,ATI Inc. (ATI),50.65,5.04,11.05
APPN,Appian Corp. Cl A (APPN),29.66,2.92,10.94
SPCE,Virgin Galactic Holdings Inc. (SPCE),2.84,0.28,10.94
TMDE,TMD Energy Ltd. (TMDE),5.81,0.57,10.88
API,Agora Inc. ADR (API),2.92,0.28,10.84
GLUE,Monte Rosa Therapeutics Inc. (GLUE),5.33,0.52,10.81
CMPS,COMPASS Pathways PLC ADR (CMPS),3.96,0.39,10.78
SUNE,SUNation Energy Inc. (SUNE),2.86,0.28,10.66
FHTX,Foghorn Therapeutics Inc. (FHTX),4.69,0.45,10.61
PNBK,Patriot National Bancorp Inc. (PNBK),3.45,0.33,10.58
MFH,Mercurity Fintech Holding Inc. (MFH),6.53,0.62,10.49
ISSC,Innovative Solutions & Support Inc. (ISSC),6.66,0.63,10.45
ICHR,Ichor Holdings Ltd. (ICHR),19.45,1.83,10.41
KRRO,Korro Bio Inc. (KRRO),18.02,1.69,10.32
VVPR,VivoPower International PLC (VVPR),2.80,0.26,10.24
AAPG,Ascentage Pharma Group International ADR (AAPG),23.78,2.19,10.12
SMTC,Semtech Corp. (SMTC),27.17,2.48,10.04
DUOL,Duolingo Inc. (DUOL),370.05,33.71,10.02
HSAI,Hesai Group ADR (HSAI),14.40,1.31,10.01
INOD,Innodata Inc. (INOD),34.36,3.12,9.99
RGLS,Regulus Therapeutics Inc. (RGLS),2.55,0.23,9.91
ACHR,Archer Aviation Inc. (ACHR),8.06,0.72,9.88
BNTX,BioNTech SE ADR (BNTX),114.98,10.30,9.84
BTCT,BTC Digital Ltd. (BTCT),4.15,0.37,9.79
UCTT,Ultra Clean Holdings Inc. (UCTT),20.70,1.84,9.79
KOD,Kodiak Sciences Inc. (KOD),4.00,0.35,9.75
FARO,FARO Technologies Inc. (FARO),26.43,2.34,9.71
CRSR,Corsair Gaming Inc. (CRSR),6.62,0.58,9.70
ACOG,Alpha Cognition Inc. (ACOG),5.00,0.44,9.65
EWTX,Edgewise Therapeutics Inc. (EWTX),14.83,1.30,9.61
ROOT,Root Inc. Cl A (ROOT),147.88,12.93,9.58
CRDO,Credo Technology Group Holding Ltd. (CRDO),40.52,3.50,9.47
QSG,QuantaSing Group Ltd. ADR (QSG),5.10,0.44,9.44
ALGT,Allegiant Travel Co. (ALGT),45.64,3.92,9.40
TSSI,TSS Inc. (TSSI),7.35,0.63,9.37
CEVA,CEVA Inc. (CEVA),25.70,2.20,9.36
AEVA,Aeva Technologies Inc. (AEVA),6.76,0.57,9.30
WGS,GeneDx Holdings Corp. (WGS),105.90,9.01,9.30
TRVG,trivago N.V. ADR (TRVG),3.80,0.32,9.20
SLN,Silence Therapeutics PLC ADR (SLN),3.33,0.28,9.18
SLSR,Solaris Resources Inc. (SLSR),3.94,0.33,9.15
BMR,Beamr Imaging Ltd. (BMR),2.40,0.20,9.09
MBLY,Mobileye Global Inc. Cl A (MBLY),13.12,1.07,8.92
