Symbol,Name,Last Price,Change,Change %
PONY,Pony AI Inc.,6.8,1.3700004,25.23021
NOW,"ServiceNow, Inc.",932.96,120.26001,14.797589
PI,"Impinj, Inc.",87.585,10.514999,13.643441
HAS,"Hasbro, Inc.",59.89,7.200001,13.664834
LSCC,Lattice Semiconductor Corporati,48.06,4.16,9.456695
FCFS,"FirstCash Holdings, Inc.",132.245,11.534996,9.555958
IONQ,"IonQ, Inc.",29.1638,2.3638,8.820149
CACI,"CACI International, Inc.",462.64,39.27002,9.275579
MCHP,Microchip Technology Incorporat,45.57,3.6399994,8.681133
SOUN,"SoundHound AI, Inc.",9.47,0.72000027,8.228575
RMD,ResMed Inc.,231.78,17.339996,8.083915
SEIC,SEI Investments Company,78.36,5.3600006,7.3424664
ESI,Element Solutions Inc.,20.6,1.3800011,7.1800265
ALLE,Allegion plc,135.72,9.260002,7.3224754
ALGM,"Allegro MicroSystems, Inc.",18.75,1.2299995,7.030577
EDU,New Oriental Education & Techno,47.25,3.1599998,7.167971
ON,ON Semiconductor Corporation,39.06,2.4400024,6.6630325
FTI,TechnipFMC plc,26.665,1.6350002,6.5321627
ASTS,"AST SpaceMobile, Inc.",23.91,1.4899998,6.6458507
TEAM,Atlassian Corporation,220.81,12.539993,6.0210266
RGTI,"Rigetti Computing, Inc.",9.69,0.5799999,6.3666296
MBLY,Mobileye Global Inc.,14.04,0.84000015,6.3636374
RKLB,"Rocket Lab USA, Inc.",21.59,1.2999992,6.407093
STM,STMicroelectronics N.V.,23.11,1.3299999,6.1065197
NVCR,NovoCure Limited,18.88,1.1099987,6.257038
TNXP,Tonix Pharmaceuticals Holding C,18.05,1.0299988,6.051697
HUBS,"HubSpot, Inc.",597.28,31.320007,5.5339613
URI,"United Rentals, Inc.",623.425,34.214966,5.806922
NTDOY,"Nintendo Co., Ltd.",19.62,1.1,5.93953
GTLB,GitLab Inc.,45.335,2.415001,5.631342
MRVL,"Marvell Technology, Inc.",56.97,3.2000008,5.9501686
LRCX,Lam Research Corporation,70.4456,3.715599,5.5681086
HTZ,"Hertz Global Holdings, Inc",8.99,0.5149994,6.076689
TXN,Texas Instruments Incorporated,160.88,8.730011,5.7377663
OKLO,Oklo Inc.,24.6776,1.3076,5.5970283
HOOD,"Robinhood Markets, Inc.",47.207,2.547001,5.701432
ACHR,Archer Aviation Inc.,8.4697,0.41969967,5.2136602
EW,Edwards Lifesciences Corporatio,74.56,4.0999985,5.8193974
BLCO,Bausch + Lomb Corporation,13.41,0.6700001,5.2590275
MKSI,"MKS Instruments, Inc.",71.66,3.75,5.522014
VRT,"Vertiv Holdings, LLC",82.335,4.334999,5.557691
ADI,"Analog Devices, Inc.",192.875,9.764999,5.3328595
FRSH,Freshworks Inc.,13.42,0.64000034,5.0078273
CLS,"Celestica, Inc.",92.82,4.6299973,5.2500253
TWLO,Twilio Inc.,91.665,4.5350037,5.2048707
NXT,Nextracker Inc.,42.19,2.0599976,5.1349096
ARM,Arm Holdings plc,110.5,5.3399963,5.077973
TECK,Teck Resources Ltd,36.58,1.7000008,4.873855
BOLSY,B3 SA Brasil Bolsa Balcao,6.65,0.30999994,4.889589
LFUS,"Littelfuse, Inc.",170.88,7.930008,4.8665285
COHR,Coherent Corp.,62.515,3.1749992,5.3505216
MPWR,"Monolithic Power Systems, Inc.",562.135,25.16504,4.686489
KYMR,"Kymera Therapeutics, Inc.",32.05,1.3499985,4.394526
CRWD,"CrowdStrike Holdings, Inc.",402.0,16.25,4.212573
SLAB,"Silicon Laboratories, Inc.",100.7,4.5699997,4.7539787
NET,"Cloudflare, Inc.",118.13,5.329994,4.7251716
CRM,"Salesforce, Inc.",261.34,10.860001,4.3356757
IPG,"Interpublic Group of Companies,",25.05,1.0599995,4.4185057
BHVN,Biohaven Ltd.,22.47,1.0499992,4.901957
NVMI,Nova Ltd.,189.985,8.125,4.4677224
SMTC,Semtech Corporation,28.45,1.3000011,4.7946286
ZS,"Zscaler, Inc.",209.035,8.445007,4.210084
GFS,GlobalFoundries Inc.,34.56,1.4500008,4.379344
WDC,Western Digital Corporation,39.36,1.6599998,4.4031825
