Symbol,Name,Last Price,Change,Change %
DDC,DDC Enterprise Ltd. (DDC),2.54,0.34,15.45
NOW,ServiceNow Inc. (NOW),935.44,122.74,15.10
HAS,Hasbro Inc. (HAS),60.63,7.94,15.07
HZO,MarineMax Inc. (HZO),22.18,2.86,14.80
SHFS,SHF Holdings Inc. (SHFS),3.78,0.48,14.57
GSRTR,GSR III Acquisition Corp. Rt (GSRTR),2.70,0.34,14.41
ECOR,electroCore Inc. (ECOR),7.50,0.91,13.81
CTGO,Contango ORE Inc. (CTGO),15.20,1.80,13.43
CSIQ,Canadian Solar Inc. (CSIQ),8.88,1.02,12.98
MTLS,Materialise N.V. ADR (MTLS),5.23,0.60,12.96
AOSL,Alpha & Omega Semiconductor Inc. (AOSL),19.67,2.24,12.85
BKKT,Bakkt Holdings Inc. (BKKT),10.21,1.16,12.82
BKSY,BlackSky Technology Inc. (BKSY),8.10,0.90,12.50
LU,Lufax Holding Ltd. ADR (LU),2.94,0.33,12.40
MCHP,Microchip Technology Inc. (MCHP),47.10,5.17,12.33
NNE,Nano Nuclear Energy Inc. (NNE),23.02,2.50,12.17
AAOI,Applied Optoelectronics Inc. (AAOI),13.06,1.40,12.01
PSIX,Power Solutions International Inc. (PSIX),26.91,2.86,11.89
NFE,New Fortress Energy LLC Cl A (NFE),5.84,0.61,11.78
TOI,Oncology Institute Inc. (TOI),3.22,0.34,11.63
SPCB,SuperCom Ltd. (SPCB),7.90,0.82,11.58
TTGT,TechTarget Inc. (TTGT),7.95,0.81,11.34
SERV,Serve Robotics Inc. (SERV),6.57,0.67,11.28
PCT,PureCycle Technologies Inc. (PCT),7.00,0.69,11.03
LSCC,Lattice Semiconductor Corp. (LSCC),48.74,4.84,11.03
MP,MP Materials Corp. (MP),25.40,2.51,10.97
RMD,ResMed Inc. (RMD),237.85,23.41,10.92
APLD,Applied Digital Corp. (APLD),4.53,0.45,10.91
UAMY,United States Antimony Corp. (UAMY),3.82,0.38,10.90
TECX,Tectonic Therapeutic Inc. (TECX),21.66,2.12,10.85
INDV,Indivior PLC (INDV),10.47,1.02,10.79
TREE,LendingTree Inc. (TREE),51.38,4.98,10.73
DPRO,Draganfly Inc. (DPRO),2.79,0.27,10.71
SMCI,Super Micro Computer Inc. (SMCI),36.41,3.51,10.67
IRBT,iRobot Corp. (IRBT),2.32,0.22,10.55
SNT,Senstar Technologies Corp. (SNT),3.51,0.33,10.38
ALLE,Allegion PLC (ALLE),139.32,12.86,10.17
HOLO,MicroCloud Hologram Inc. (HOLO),12.74,1.17,10.06
URI,United Rentals Inc. (URI),648.36,59.15,10.04
SITM,SiTime Corp. (SITM),151.53,13.79,10.01
QUBT,Quantum Computing Inc. (QUBT),7.00,0.64,9.97
OBLG,Oblong Inc. (OBLG),3.43,0.31,9.94
ENTG,Entegris Inc. (ENTG),79.61,7.12,9.82
PAL,Proficient Auto Logistics Inc. (PAL),9.08,0.81,9.79
KVYO,Klaviyo Inc. (KVYO),28.81,2.57,9.79
SEZL,Sezzle Inc. (SEZL),47.00,4.16,9.71
CVLG,Covenant Logistics Group Inc. Cl A (CVLG),20.58,1.78,9.49
OCX,Oncocyte Corp. (OCX),3.23,0.28,9.49
AEVA,Aeva Technologies Inc. (AEVA),7.38,0.64,9.42
CRBP,Corbus Pharmaceuticals Holdings Inc. (CRBP),8.09,0.69,9.40
VSH,Vishay Intertechnology Inc. (VSH),12.84,1.10,9.37
MKSI,MKS Instruments Inc. (MKSI),74.16,6.25,9.20
SMHI,SEACOR Marine Holdings Inc. (SMHI),4.95,0.42,9.19
TALK,Talkspace Inc. (TALK),3.09,0.26,9.19
IPI,Intrepid Potash Inc. (IPI),32.67,2.73,9.13
NB,NioCorp Developments Ltd. (NB),2.82,0.23,9.07
INV,Innventure Inc. (INV),4.69,0.39,9.07
FTI,TechnipFMC PLC (FTI),27.29,2.26,9.03
CACI,CACI International Inc. Cl A (CACI),461.55,38.18,9.02
SMTC,Semtech Corp. (SMTC),29.59,2.44,8.99
HCSG,Healthcare Services Group Inc. (HCSG),13.28,1.09,8.94
ASTS,AST SpaceMobile Inc. (ASTS),24.41,1.99,8.88
QMCO,Quantum Corp. (QMCO),11.32,0.92,8.85
PRCH,Porch Group Inc. (PRCH),5.57,0.46,9.00
AMSC,American Superconductor Corp. (AMSC),20.20,1.64,8.80
ALGM,Allegro MicroSystems Inc. (ALGM),19.06,1.54,8.79
FCFS,FirstCash Holdings Inc. (FCFS),131.31,10.60,8.78
ON,ON Semiconductor Corp. (ON),39.83,3.21,8.77
TSE,Trinseo PLC (TSE),3.85,0.31,8.76
